job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,salary,skills,salario_min,salario_max,salario_avg,estado,pais,tem_python,tem_sql,tem_r,tem_machine_learning,tem_aws,tem_spark,tem_deep_learning,tem_scikit_learning,tem_tensorflow,tem_pytorch,tem_azure,tem_gcp,tem_tableau,tem_pandas,tem_git,tem_java,tem_powerbi,salario_predito
Cientista de Dados,Sênior,Não Informado,company_290,"Pune, Maharashtra, India",8 days ago,"London, GB",Finanças,Pública,"68,160",€26.63B,"€29,949 - €41,758","['powerbi', 'aws', 'python', 'sql', 'machine learning', 'tableau']",29949.0,41758.0,35853.5,,IN,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,34325.05633047162
Cientista de Dados,Sênior,Não Informado,company_291,"Bengaluru, Karnataka, India",5 days ago,"Bengaluru, KA, IN",Tecnologia,Pública,"261,060",€70.98B,"€9,583","['aws', 'r', 'python', 'sql', 'neural network', 'gcp', 'azure']",9583.0,9583.0,9583.0,,IN,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,17525.56749839941
Cientista de Dados,Sênior,Presencial,company_141,"Orlando, FL",a month ago,"Bethesda, MD, US",Tecnologia,Pública,"108,650",€116.88B,"€68,500",['machine learning'],68500.0,68500.0,68500.0,FL,US,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117404.19049759772
Cientista de Dados,Sênior,Remoto,company_293,"Bengaluru, Karnataka, India",3 months ago,"Bengaluru, KA, IN",Tecnologia,Privada,"15,440",€10.22B,"€36,104","['spark', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow']",36104.0,36104.0,36104.0,,IN,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,33419.35161599571
Cientista de Dados,Sênior,Híbrido,company_295,"Montreal, Quebec, Canada . Hybrid",5 days ago,"Dartmouth, NS, CA",Tecnologia,Privada,31,Private,"€55,906","['pandas', 'numpy', 'pytorch', 'aws', 'scikit-learn', 'python', 'sql', 'machine learning']",55906.0,55906.0,55906.0,,CA,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,76512.85017323871
Cientista de Dados,Pleno,Híbrido,company_296,"Lebanon, NH . Hybrid",17 days ago,"Bridgewater, NJ, US",Saúde,Pública,613,Public,"€81,293 - €108,937","['machine learning', 'python']",81293.0,108937.0,95115.0,NH,US,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121178.1276458236
Cientista de Dados,Pleno,Presencial,company_166,"Veldhoven, North Brabant, Netherlands . On-site",8 days ago,"Veldhoven, NB, NL",Tecnologia,Pública,"24,820",€173.56B,"€82,373",['python'],82373.0,82373.0,82373.0,,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80172.27525135936
Cientista de Dados,Sênior,Remoto,company_298,United States,15 days ago,"Draper, UT, US",Saúde,Pública,"1,020",Public,"€88,140 - €136,089","['sql', 'azure', 'r', 'python']",88140.0,136089.0,112114.5,,US,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,127581.55235765992
Cientista de Dados,Sênior,Não Informado,company_303,"New York, NY",22 days ago,"Irving, TX, US",Tecnologia,Pública,"11,060",Public,"€114,175 - €118,741","['aws', 'git', 'python', 'sql', 'gcp', 'machine learning']",114175.0,118741.0,116458.0,NY,US,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,130550.79128761827
Cientista de Dados,Sênior,Presencial,company_034,"Annapolis Junction, MD",a month ago,"Baltimore, MD, US",Tecnologia,Privada,45,Private,"€178,100 - €210,980","['sql', 'machine learning', 'r', 'python']",178100.0,210980.0,194540.0,MD,US,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,148500.46559811643
Cientista de Dados,Sênior,Não Informado,company_305,"Budapest, Budapest, Hungary",a month ago,"New York, NY, US",Finanças,Pública,"88,990",€132.46B,"€27,403","['machine learning', 'python']",27403.0,27403.0,27403.0,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64246.911061059356
Cientista de Dados,Pleno,Remoto,company_306,"Fort Meade, MD . Fort Meade, Maryland, Birleşik Devletler . Fully Remote",3 months ago,"Fulton, MD, US",Tecnologia,Privada,90,Private,"€127,871 - €178,103","['sql', 'machine learning', 'r', 'python']",127871.0,178103.0,152987.0,MD,US,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128019.51051344615
Cientista de Dados,Sênior,Presencial,company_308,"Mountain View, CA",15 days ago,"Redmond, WA, US",Tecnologia,Pública,"182,338",€1.73T,"€171,712 - €277,840","['sql', 'python']",171712.0,277840.0,224776.0,CA,US,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200318.55098119177
Cientista de Dados,Sênior,Não Informado,company_309,"Bengaluru, Karnataka, India",19 days ago,"New York, NY, US",Tecnologia,Privada,"3,540",Private,"€19,234","['pytorch', 'aws', 'git', 'python', 'docker', 'gcp', 'azure', 'tensorflow']",19234.0,19234.0,19234.0,,IN,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,27377.33262864498
Cientista de Dados,Líder,Presencial,company_310,Antwerp Metropolitan Area,2 days ago,"Arlington, VA, US",Tecnologia,Pública,"20,070",Public,"€90,697","['powerbi', 'tableau']",90697.0,90697.0,90697.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127371.88187918355
Engenheiro de Machine Learning,Não Informado,Presencial,company_312,"San Francisco, CA . Seattle, WA . New York, NY . On-site",13 days ago,"Montreal, QC, CA",Tecnologia,Privada,31,Private,"€200,939 - €296,838",[],200939.0,296838.0,248888.5,CA,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234287.63510425255
Cientista de Dados,Sênior,Presencial,company_315,United States,9 days ago,"Austin, TX, US",Tecnologia,Pública,"212,610",€188.01B,"€99,744 - €204,046","['pytorch', 'aws', 'r', 'python', 'docker', 'machine learning', 'kubernetes', 'deep learning', 'tensorflow']",99744.0,204046.0,151895.0,,US,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,133860.9885799702
Cientista de Dados,Sênior,Presencial,company_316,"Dublin, County Dublin, Ireland",22 days ago,"Eden Prairie, MN, US",Saúde,Pública,"37,990",Public,"€52,987","['sql', 'azure', 'python']",52987.0,52987.0,52987.0,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75633.85700480123
Cientista de Dados,Líder,Não Informado,company_251,"Alpharetta, GA",15 days ago,"Roseland, NJ, US",Tecnologia,Pública,"65,120",Public,"€115,086","['spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'hadoop', 'azure', 'tensorflow', 'tableau']",115086.0,115086.0,115086.0,GA,US,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,121607.86613675633
Cientista de Dados,Sênior,Remoto,company_318,United States,a month ago,"Dallas, TX, US",Tecnologia,Pública,"55,070",€14.86B,"€100,467",['machine learning'],100467.0,100467.0,100467.0,,US,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122767.37784026813
Engenheiro de Machine Learning,Sênior,Híbrido,company_008,"San Jose, CA . Hybrid",15 days ago,"San Jose, CA, US",Tecnologia,Pública,"34,690",€81.56B,"€125,584 - €216,003","['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'java', 'sql', 'machine learning', 'tensorflow']",125584.0,216003.0,170793.5,CA,US,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,180224.0086445548
Cientista de Dados,Sênior,Presencial,company_324,United States . On-site,8 days ago,"Palo Alto, CA, US",Tecnologia,Privada,"2,540",€3.95B,"€137,003 - €150,703","['sql', 'machine learning', 'r', 'python']",137003.0,150703.0,143853.0,,US,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138095.14714681654
Engenheiro de Machine Learning,Sênior,Não Informado,company_326,,2 years ago,"Mumbai, MH, IN",Tecnologia,Privada,910,€7.41B,"€44,207",[],44207.0,44207.0,44207.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70778.20011861471
Cientista de Dados,Sênior,Remoto,company_328,"Riverwoods, IL",10 days ago,"Riverwoods, IL, US",Tecnologia,Pública,"14,460",€26.53B,"€118,733 - €166,226","['sql', 'tableau']",118733.0,166226.0,142479.5,IL,US,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,144656.3691743487
Cientista de Dados,Líder,Presencial,company_336,"South San Francisco, CA",6 days ago,"South San Francisco, CA, US",Tecnologia,Privada,"14,040",Private,"€195,911",['machine learning'],195911.0,195911.0,195911.0,CA,US,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,209802.68578999583
Cientista de Dados,Pleno,Remoto,company_337,"Tallahassee, FL . Arlington, VA . Fully Remote",25 days ago,"Fairfax, VA, US",Finanças,Pública,"7,290",Public,"€131,219 - €223,067","['r', 'python', 'sql', 'machine learning', 'database', 'deep learning']",131219.0,223067.0,177143.0,FL,US,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,128370.58732636015
Cientista de Dados,Sênior,Remoto,company_339,Fully Remote,a month ago,"Chicago, IL, US",Tecnologia,Privada,960,€3.04B,"€164,405 - €226,054",[],164405.0,226054.0,195229.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180611.98695995737
Cientista de Dados,Sênior,Híbrido,company_340,"San Jose, CA . Hybrid",2 months ago,"New York, NY, US",Tecnologia,Privada,750,Private,"€112,800 - €194,405","['sql', 'machine learning', 'r', 'python']",112800.0,194405.0,153602.5,CA,US,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164554.4409292062
Cientista de Dados,Não Informado,Presencial,company_341,On-site,13 days ago,"San Francisco, CA, US",Tecnologia,Privada,600,€13.85B,"€127,868 - €143,851",[],127868.0,143851.0,135859.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130349.90033683968
Cientista de Dados,Sênior,Não Informado,company_343,"Edinburgh, Scotland, United Kingdom",a day ago,"Edinburgh, GB",Finanças,Pública,"60,010",€24.78B,"€59,677","['machine learning', 'python']",59677.0,59677.0,59677.0,,UK,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65953.34006220958
Cientista de Dados,Sênior,Presencial,company_201,"Milwaukee, WI",8 days ago,"Deerfield, IL, US",Saúde,Pública,"48,050",€25.16B,"€102,300 - €140,660","['spark', 'python', 'scala', 'machine learning', 'database', 'azure', 'tableau']",102300.0,140660.0,121480.0,WI,US,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,132039.24082053834
Cientista de Dados,Pleno,Presencial,company_352,"Pune, Maharashtra, India . On-site",3 months ago,"Evanston, IL, US",Tecnologia,Privada,"12,090",Private,"€13,173","['amazon', 'r', 'python', 'java', 'database', 'hadoop', 'machine learning']",13173.0,13173.0,13173.0,,IN,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18587.807549986712
Cientista de Dados,Sênior,Remoto,company_353,Fully Remote,2 months ago,"Washington, US",Tecnologia,Privada,351,Private,"€164,400",[],164400.0,164400.0,164400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180611.98695995737
Cientista de Dados,Sênior,Presencial,company_355,"Seattle, WA",a month ago,"San Francisco, CA, US",Tecnologia,Pública,"65,870",€130.59B,"€125,223 - €216,007","['sql', 'r', 'python']",125223.0,216007.0,170615.0,WA,US,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171966.1209312486
Cientista de Dados,Sênior,Presencial,company_184,"Johns Creek, GA",6 days ago,"New York, NY, US",Varejo,Pública,"130,020",€5.18B,"€137,000",['machine learning'],137000.0,137000.0,137000.0,GA,US,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128230.77772825352
Cientista de Dados,Sênior,Híbrido,company_357,"Basking Ridge, NJ . Irving, TX . Temple Terrace, FL . Boston, MA . Ashburn, VA + 1 More . Hybrid",8 days ago,"Basking Ridge, NJ, US",Tecnologia,Pública,"132,060",€142.23B,"€92,254","['python', 'sql', 'machine learning', 'database', 'hadoop', 'deep learning']",92254.0,92254.0,92254.0,NJ,US,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,122281.07276167674
Cientista de Dados,Sênior,Não Informado,company_360,"Itanagar, Arunachal Pradesh, India",2 months ago,"Mumbai, MH, IN",Finanças,Privada,"78,060",Private,"€12,924","['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'git', 'scikit-learn', 'python', 'docker', 'scipy', 'hadoop', 'machine learning', 'database', 'keras', 'deep learning', 'matplotlib', 'tensorflow']",12924.0,12924.0,12924.0,,IN,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,22151.84932458405
Cientista de Dados,Sênior,Remoto,company_362,Fully Remote,16 days ago,"San Francisco, CA, US",Tecnologia,Privada,"1,890",€9.48B,"€198,198 - €277,565",[],198198.0,277565.0,237881.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180611.98695995737
Cientista de Dados,Sênior,Presencial,company_031,"New Brunswick, NJ",a day ago,"New Brunswick, NJ, US",Saúde,Pública,"128,860",€412.87B,"€97,046 - €131,295","['aws', 'powerbi', 'r', 'python', 'airflow', 'machine learning', 'azure', 'tableau']",97046.0,131295.0,114170.5,NJ,US,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,122063.2546103704
Cientista de Dados,Sênior,Presencial,company_363,"Bellevue, WA",23 days ago,"New York, NY, US",Tecnologia,Pública,"24,320",Public,"€109,328 - €203,035","['pytorch', 'scikit-learn', 'python', 'scala', 'java', 'machine learning', 'tensorflow']",109328.0,203035.0,156181.5,WA,US,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,179133.79137314908
Cientista de Dados,Líder,Presencial,company_235,"Phoenix, AZ",15 days ago,"San Antonio, TX, US",Finanças,Privada,"33,050",Private,"€137,000","['spark', 'r', 'python', 'sql', 'machine learning', 'hadoop', 'deep learning']",137000.0,137000.0,137000.0,AZ,US,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,144414.7826314712
Cientista de Dados,Sênior,Não Informado,company_365,"McLean, VA",2 months ago,"Annapolis Junction, MD, US",Tecnologia,Privada,420,Private,"€72,666 - €159,901","['database', 'machine learning', 'python']",72666.0,159901.0,116283.5,VA,US,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130946.03339486361
Cientista de Dados,Líder,Não Informado,company_366,"Columbia, MD",14 days ago,"Columbia, MD, US",Tecnologia,Privada,180,Private,"€100,472 - €146,138","['pytorch', 'spark', 'aws', 'r', 'python', 'scikit-learn', 'scala', 'sql', 'machine learning', 'gcp', 'azure', 'tensorflow']",100472.0,146138.0,123305.0,MD,US,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,122189.49012265587
Cientista de Dados,Sênior,Presencial,company_367,On-site,a month ago,"New York, NY, US",Tecnologia,Privada,420,Private,"€144,307 - €167,140",[],144307.0,167140.0,155723.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162147.79040257446
Cientista de Dados,Sênior,Não Informado,company_185,"Utah, United States",15 days ago,"Falls Church, VA, US",Tecnologia,Pública,"97,070",€75.20B,"€125,495 - €188,149","['aws', 'gcp', 'azure']",125495.0,188149.0,156822.0,UN,US,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,136814.92953453102
Engenheiro de Machine Learning,Sênior,Não Informado,company_371,"South San Francisco, CA . South San Francisco, Kalifornia, Stany Zjednoczone",7 days ago,"South San Francisco, CA, US",Saúde,Privada,250,Private,"€190,891 - €212,811","['pytorch', 'python', 'machine learning', 'deep learning', 'tensorflow']",190891.0,212811.0,201851.0,CA,US,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,187442.43067796368
Cientista de Dados,Sênior,Híbrido,company_146,"Kitchener-Waterloo, ON . Toronto, ON . Hybrid",11 days ago,"San Francisco, CA, US",Finanças,Privada,780,€11.85B,"€153,447 - €210,986",[],153447.0,210986.0,182216.5,ON,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178954.44085810165
Engenheiro de Machine Learning,Sênior,Presencial,company_178,"Torrance, CA",15 days ago,"Torrance, CA, US",Tecnologia,Pública,"10,100",€36.69B,"€63,941","['java', 'machine learning', 'r', 'python']",63941.0,63941.0,63941.0,CA,US,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,148431.85477203975
Cientista de Dados,Não Informado,Remoto,company_112,Fully Remote,4 days ago,"San Francisco, CA, US",Tecnologia,Privada,420,€4.85B,"€213,594",[],213594.0,213594.0,213594.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167140.08870234992
Engenheiro de Machine Learning,Líder,Não Informado,company_326,,a year ago,"Mumbai, MH, IN",Tecnologia,Privada,910,€7.66B,"€44,202",[],44202.0,44202.0,44202.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69628.59971428571
Cientista de Dados,Sênior,Híbrido,company_382,Greater Chicago Area . Hybrid,a month ago,"Chicago, IL, US",Finanças,Privada,660,€2.03B,"€73,068 - €91,335","['aws', 'python', 'sql', 'machine learning', 'deep learning']",73068.0,91335.0,82201.5,,,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,75338.64718255735
Cientista de Dados,Não Informado,Presencial,company_383,"Barcelona, Spain . On-site",2 months ago,"Milano, IT",Tecnologia,Privada,"3,800",Private,"€46,528 - €76,222",[],46528.0,76222.0,61375.0,,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66141.00672527593
Cientista de Dados,Sênior,Presencial,company_071,"Cambridge, MA",5 days ago,"Cambridge, MA, US",Tecnologia,Pública,"9,020",Public,"€9,140","['r', 'python', 'sql', 'hadoop', 'machine learning']",9140.0,9140.0,9140.0,MA,US,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118485.83365081849
Cientista de Dados,Sênior,Presencial,company_384,"Normal, IL . Plymouth, MI . Palo Alto, CA . Irvine, CA . Atlanta, GA",15 days ago,"Irvine, CA, US",Tecnologia,Pública,"3,780",€25.21B,"€147,050 - €196,370","['sql', 'r', 'python']",147050.0,196370.0,171710.0,IL,US,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152618.5189816651
Engenheiro de Machine Learning,Não Informado,Híbrido,company_387,"Sunnyvale, CA . Hybrid",a day ago,"San Francisco, CA, US",Tecnologia,Privada,900,€8.62B,"€144,491",[],144491.0,144491.0,144491.0,CA,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180441.3098096097
Cientista de Dados,Sênior,Remoto,company_176,Fully Remote,11 days ago,"Mountain View, CA, US",Tecnologia,Pública,"2,780",Public,"€146,050 - €230,989",[],146050.0,230989.0,188519.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186195.00772260193
Cientista de Dados,Sênior,Presencial,company_389,"Menlo Park, CA",3 months ago,"Bozeman, MT, US",Tecnologia,Pública,"3,760",€37.49B,"€181,756 - €258,932",['python'],181756.0,258932.0,220344.0,CA,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200285.20481795457
Cientista de Dados,Sênior,Remoto,company_391,Fully Remote,7 days ago,"Greenbelt, MD, US",Tecnologia,Privada,270,Private,"€132,438 - €159,838",[],132438.0,159838.0,146138.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180611.98695995737
Cientista de Dados,Sênior,Presencial,company_392,"Cincinnati, OH",a month ago,"Jacksonville, FL, US",Finanças,Pública,"62,010",€35.07B,"€157,017 - €263,794","['spark', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']",157017.0,263794.0,210405.5,OH,US,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,153778.76040680296
Cientista de Dados,Pleno,Presencial,company_395,"McLean, VA",6 days ago,"McLean, VA, US",Varejo,Pública,"55,120",€36.18B,"€121,479 - €138,650","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']",121479.0,138650.0,130064.5,VA,US,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,155334.5455596069
Cientista de Dados,Sênior,Presencial,company_316,"Dublin, County Dublin, Ireland",15 days ago,"Eden Prairie, MN, US",Saúde,Pública,"37,970",Public,"€57,318","['machine learning', 'r', 'python']",57318.0,57318.0,57318.0,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72140.41038751554
Cientista de Dados,Sênior,Presencial,company_367,On-site,a month ago,"New York, NY, US",Tecnologia,Privada,420,Private,"€216,463 - €242,949",[],216463.0,242949.0,229706.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162147.79040257446
Cientista de Dados,Não Informado,Híbrido,company_403,"Boston, MA . Hybrid",5 days ago,"Boston, MA, US",Varejo,Pública,"17,010",Public,"€130,609 - €140,656",[],130609.0,140656.0,135632.5,MA,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142084.74386893303
Cientista de Dados,Sênior,Não Informado,company_404,United States,10 days ago,"Northbrook, IL, US",Tecnologia,Pública,"8,270",€31.37B,"€87,412 - €139,463","['aws', 'r', 'python', 'linux', 'sql', 'machine learning', 'deep learning', 'azure']",87412.0,139463.0,113437.5,,US,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,121950.35506313396
Cientista de Dados,Sênior,Remoto,company_337,"Arlington, VA",a month ago,"Fairfax, VA, US",Finanças,Pública,"7,290",Public,"€89,623 - €152,356","['r', 'python', 'sql', 'machine learning', 'database', 'deep learning']",89623.0,152356.0,120989.5,VA,US,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,133690.21208243084
Engenheiro de Machine Learning,Pleno,Presencial,company_336,"New York, NY",14 days ago,"South San Francisco, CA, US",Tecnologia,Privada,"14,060",Private,"€128,871 - €239,383","['deep learning', 'machine learning', 'r', 'python']",128871.0,239383.0,184127.0,NY,US,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,171370.29585158118
Cientista de Dados,Sênior,Presencial,company_410,On-site,4 months ago,"San Francisco, CA, US",Tecnologia,Privada,320,Private,"€28,130",[],28130.0,28130.0,28130.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162147.79040257446
Cientista de Dados,Pleno,Presencial,company_411,"San Francisco, CA",15 days ago,"Santa Monica, CA, US",Tecnologia,Pública,"9,770",Public,"€130,667 - €241,897","['spark', 'aws', 'python', 'airflow', 'sql', 'gcp', 'machine learning']",130667.0,241897.0,186282.0,CA,US,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,179988.5993513548
Cientista de Dados,Sênior,Presencial,company_412,"Atlanta, GA",a month ago,"Minneapolis, MN, US",Finanças,Privada,"1,280",Private,"€67,682 - €101,475","['pandas', 'aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'gcp', 'azure', 'matplotlib']",67682.0,101475.0,84578.5,GA,US,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,114424.16066995091
Cientista de Dados,Sênior,Híbrido,company_414,"London, England, United Kingdom . Hybrid",15 days ago,"Newton, MA, US",Tecnologia,Pública,351,Public,"€91,337 - €137,003","['sql', 'aws', 'r', 'python']",91337.0,137003.0,114170.0,,UK,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92133.67920098735
Cientista de Dados,Sênior,Híbrido,company_417,"Bengaluru, Karnataka, India . Hybrid",a month ago,"San Jose, CA, US",Tecnologia,Pública,"98,130",€167.14B,"€32,665","['pandas', 'numpy', 'pytorch', 'aws', 'r', 'python', 'scikit-learn', 'scipy', 'sql', 'machine learning', 'deep learning', 'keras', 'azure', 'matplotlib', 'tensorflow', 'tableau']",32665.0,32665.0,32665.0,,IN,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,36411.77348473749
Cientista de Dados,Sênior,Remoto,company_418,"Washington, United States . Idaho, United States . Arizona, United States . Georgia, United States . South Carolina, United States + 1 More . Fully Remote",7 days ago,"Seattle, WA, US",Finanças,,"2,810",Nonprofit,"€88,967 - €166,051","['tableau', 'sql', 'r', 'python']",88967.0,166051.0,127509.0,UN,US,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,145040.983085106
Cientista de Dados,Pleno,Remoto,company_421,Mexico City Metropolitan Area . Fully Remote,15 days ago,"Cheyenne, WY, US",Tecnologia,,Private,,"€25,212","['sql', 'machine learning', 'python']",25212.0,25212.0,25212.0,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24983.929522505277
Cientista de Dados,Sênior,Não Informado,company_422,"Englewood, CO",a month ago,"Englewood, CO, US",Tecnologia,Pública,"2,520",Public,"€105,439","['sql', 'r', 'python']",105439.0,105439.0,105439.0,CO,US,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137725.91684503815
Cientista de Dados,Sênior,Híbrido,company_423,"New York, NY . Hybrid",a month ago,"New York, NY, US",Tecnologia,Privada,500,Private,"€118,741 - €137,008",[],118741.0,137008.0,127874.5,NY,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144511.18204604456
Cientista de Dados,Sênior,Remoto,company_425,"Madrid, Community of Madrid, Spain",25 days ago,"Amsterdam, NH, NL",Tecnologia,Privada,"5,560",Private,"€55,995","['spark', 'aws', 'powerbi', 'r', 'python', 'docker', 'linux', 'sql', 'azure', 'tableau']",55995.0,55995.0,55995.0,,ES,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,90293.45638716355
Cientista de Dados,Líder,Híbrido,company_426,"Palo Alto, CA . Hybrid",2 months ago,"Palo Alto, CA, US",Tecnologia,Privada,126,Private,"€186,327 - €261,220",[],186327.0,261220.0,223773.5,CA,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223983.29598279315
Cientista de Dados,Sênior,Híbrido,company_428,"Seattle, WA . Hybrid",4 days ago,"San Francisco, CA, US",Tecnologia,Privada,45,Private,"€210,073 - €251,172","['sql', 'python']",210073.0,251172.0,230622.5,WA,US,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206845.37676296465
Cientista de Dados,Não Informado,Híbrido,company_433,Hybrid,a month ago,"Toronto, ON, CA",Tecnologia,Privada,56,Private,"€36,542 - €54,809",[],36542.0,54809.0,45675.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129557.20886252787
Cientista de Dados,Sênior,Presencial,company_435,"Toronto, Ontario, Canada",5 days ago,"Toronto, ON, CA",Finanças,Privada,"45,050",Private,"€94,256 - €175,359","['machine learning', 'python']",94256.0,175359.0,134807.5,,CA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78488.43510584571
Cientista de Dados,Sênior,Não Informado,company_069,United States,5 days ago,"Chicago, IL, US",Tecnologia,Privada,210,Private,"€87,407","['spark', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']",87407.0,87407.0,87407.0,,US,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,123707.33328143069
Cientista de Dados,Não Informado,Presencial,company_438,"New York City, New York, United States . On-site",2 months ago,"San Francisco, CA, US",Tecnologia,Privada,150,Private,"€154,356",[],154356.0,154356.0,154356.0,NE,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149844.66509715584
