job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,salary,skills
Cientista de Dados,Sênior,Híbrido,company_066,"Foster City, CA . Hybrid",3 years ago,"Foster City, CA, US",Tecnologia,Privada,"1,790",Private,"€198,201 - €269,440",[]
Cientista de Dados,Sênior,Híbrido,company_067,"San Francisco, CA, US . Seattle, WA, US . Hybrid",19 days ago,"San Francisco, CA, US",Tecnologia,Pública,"5,260",€14.35B,"€260,211",[]
Cientista de Dados,Líder,,company_069,United States,a month ago,"Chicago, IL, US",Tecnologia,Privada,210,Private,"€114,355","['pytorch', 'spark', 'scikit-learn', 'python', 'neural network', 'machine learning', 'deep learning', 'tensorflow']"
Cientista de Dados,Pleno,Presencial,company_071,"Cambridge, MA",15 days ago,"Cambridge, MA, US",Tecnologia,Pública,"9,070",Public,"€144,311 - €198,198","['r', 'python', 'sql', 'machine learning', 'tableau']"
Cientista de Dados,Sênior,,company_075,"Atlanta, GA",20 days ago,"Atlanta, GA, US",Tecnologia,Pública,"9,030",€49.86B,"€105,035","['sql', 'machine learning', 'tableau', 'python']"
Cientista de Dados,Sênior,Remoto,company_077,United States . Fully Remote,2 months ago,"Phoenix, AZ, US",Tecnologia,Privada,60,Private,"€155,272 - €164,406","['sql', 'machine learning', 'tableau', 'python']"
Cientista de Dados,Sênior,Presencial,company_078,"San Diego, CA",9 days ago,"San Diego, CA, US",Tecnologia,Pública,"41,020",€111.15B,"€140,661","['pytorch', 'python', 'docker', 'sql', 'neural network', 'kubernetes', 'tensorflow']"
Cientista de Dados,Sênior,Híbrido,company_080,"Toronto, Ontario, Canada . Montreal, Quebec, Canada . Hybrid",8 days ago,"Toronto, ON, CA",Finanças,Pública,"26,040",Public,"€73,739","['machine learning', 'r', 'python']"
Cientista de Dados,Sênior,Híbrido,company_081,"New York, NY . Hybrid",6 days ago,"San Francisco, CA, US",Tecnologia,Pública,"5,050",€4.67B,"€135,178 - €168,971",[]
Cientista de Dados,Sênior,Presencial,company_084,On-site,14 days ago,"Cary, NC, US",Tecnologia,Privada,990,€29.17B,"€228,515",[]
Cientista de Dados,Sênior,,company_089,"New York, NY",8 days ago,"Washington, DC, US",Finanças,Pública,"2,290",Public,"€137,007 - €159,840","['aws', 'git', 'python', 'sql', 'machine learning']"
Engenheiro de Machine Learning,Sênior,,company_049,"Seattle, WA",15 days ago,"Kent, WA, US",Tecnologia,Privada,"3,810",Private,"€162,184 - €227,055","['pandas', 'pytorch', 'aws', 'python', 'docker', 'machine learning', 'kubernetes', 'deep learning', 'azure', 'tensorflow']"
Cientista de Dados,Sênior,Híbrido,company_092,"McLean, VA . Hybrid",8 days ago,"Toronto, ON, CA",Tecnologia,Pública,"24,040",Public,"€92,833 - €172,402","['java', 'machine learning', 'r', 'python']"
Cientista de Dados,Líder,Presencial,company_093,"Seattle, Washington, United States . On-site",12 days ago,"Seattle, WA, US",Tecnologia,Privada,46,Private,"€210,070 - €228,336",[]
Cientista de Dados,Sênior,,company_094,"Warsaw, Mazowieckie, Poland . Prague, Prague, Czechia . Kyiv, Kyiv City, Ukraine",3 months ago,"Seattle, WA, US",Tecnologia,Privada,330,€913.33M,"€67,594 - €86,774","['pandas', 'pytorch', 'r', 'python', 'machine learning', 'tensorflow']"
Cientista de Dados,Sênior,Presencial,company_095,On-site,3 months ago,"Sunnyvale, CA, US",Tecnologia,Privada,5,Private,"€123,307 - €191,806",[]
Cientista de Dados,Sênior,Presencial,company_096,"San Francisco, California, United States . On-site",20 days ago,"San Francisco, CA, US",Finanças,Privada,950,€11.43B,"€219,199 - €273,999",[]
Cientista de Dados,,,company_098,"Bangalore, Karnataka",5 months ago,"Bengaluru, KA, IN",Tecnologia,Privada,750,€4.93B,"€41,302",[]
Cientista de Dados,Sênior,Híbrido,company_099,"Toronto, Ontario, Canada . Hybrid",7 days ago,"Calgary, AB, CA",Tecnologia,Pública,"23,860",€27.92B,"€75,128 - €79,194","['sql', 'tableau', 'python']"
Cientista de Dados,Sênior,Presencial,company_100,"Rock Island, IL . On-site",3 months ago,"Hook, GB",Tecnologia,Pública,"28,840",Public,"€77,667 - €129,442","['scikit-learn', 'r', 'python', 'java', 'machine learning']"
Cientista de Dados,Pleno,,company_101,"Cambridge, England, United Kingdom",8 days ago,"Cambridge, GB",Educação,,"10,933",Education,"€31,175",[]
Cientista de Dados,Pleno,Remoto,company_103,"Oregon, United States . Fully Remote",4 days ago,"Beaverton, OR, US",Manufatura,Pública,"99,620",€133.03B,"€19,420 - €98,368","['pandas', 'powerbi', 'r', 'python', 'sql', 'neural network', 'machine learning', 'deep learning', 'tableau']"
Engenheiro de Machine Learning,Sênior,,company_106,"Pune, Maharashtra, India",4 days ago,"København, DK",Logística,Privada,"38,090",€34.17B,"€26,757","['spark', 'aws', 'powerbi', 'python', 'docker', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure']"
Cientista de Dados,Sênior,,company_089,"Denver, CO",8 days ago,"Washington, DC, US",Finanças,Pública,"2,300",Public,"€137,005 - €159,838","['aws', 'git', 'python', 'sql', 'machine learning']"
Cientista de Dados,Sênior,Presencial,company_112,"San Francisco, California, United States . On-site",a month ago,"San Francisco, CA, US",Tecnologia,Privada,420,€5.10B,"€148,808",[]
Cientista de Dados,Líder,Presencial,company_113,"Charlotte, NC",8 days ago,"Mooresville, NC, US",Varejo,Pública,"118,910",Public,"€101,935 - €193,633","['sql', 'deep learning', 'machine learning']"
Cientista de Dados,Sênior,Híbrido,company_115,"Bengaluru, Karnataka, India . Hybrid",a month ago,"Frankfurt am Main, HE, DE",Finanças,Pública,"68,400",Public,"€24,205","['pytorch', 'aws', 'python', 'sql', 'gcp', 'azure', 'tensorflow']"
Cientista de Dados,Sênior,,company_116,"Chennai, Tamil Nadu, India",2 days ago,"Dearborn, MI, US",Tecnologia,Pública,"187,540",€51.93B,"€13,886","['pandas', 'numpy', 'pytorch', 'powerbi', 'git', 'scikit-learn', 'python', 'java', 'sql', 'neural network', 'gcp', 'machine learning', 'matplotlib', 'tensorflow']"
Cientista de Dados,Sênior,Presencial,company_119,"Menlo Park, CA . On-site",15 days ago,"West Menlo Park, CA, US",Finanças,Pública,"3,810",€7.94B,"€163,491 - €191,804",[]
Cientista de Dados,Pleno,,company_014,"Berkeley, CA",15 days ago,"Berkeley, CA, US",Educação,,"17,451",Education,"€82,193 - €122,141","['machine learning', 'database']"
Cientista de Dados,Sênior,Remoto,company_121,"Remote, United States . Fully Remote",a month ago,"San Francisco, CA, US",Tecnologia,Privada,"1,290",€3.17B,"€134,541 - €174,088",[]
Cientista de Dados,Sênior,Presencial,company_100,"Rock Island, IL . On-site",3 months ago,"Hook, GB",Tecnologia,Pública,"28,810",Public,"€77,671 - €129,446","['scikit-learn', 'r', 'python', 'java', 'machine learning']"
Cientista de Dados,Sênior,Remoto,company_067,"San Francisco, CA, US . Remote, US . Fully Remote",4 days ago,"San Francisco, CA, US",Tecnologia,Pública,"5,320",€14.20B,"€306,623",[]
Cientista de Dados,Sênior,,company_126,United States,15 days ago,"San Francisco, CA, US",Finanças,Privada,30,Private,"€28,501",[]
Cientista de Dados,Sênior,Remoto,company_021,Fully Remote,a day ago,"San Francisco, CA, US",Tecnologia,Pública,"5,550",€60.91B,"€255,732",[]
Cientista de Dados,,Remoto,company_129,Fully Remote,8 days ago,"New York, NY, US",Finanças,Privada,45,Private,"€91,335 - €228,333",[]
Cientista de Dados,Sênior,,company_022,"Pittsburgh, PA",7 days ago,"Charlotte, NC, US",Tecnologia,Pública,"103,070",€128.23B,"€96,819","['python', 'java', 'sql', 'kubernetes', 'azure']"
Cientista de Dados,Sênior,Presencial,company_134,"Seattle, WA . Seattle, Washington, États-Unis . Seattle, Washington, USA",a month ago,"Seattle, WA, US",Varejo,Pública,"865,416",€832.86B,"€219,201","['amazon', 'r', 'python', 'machine learning', 'deep learning']"
Engenheiro de Machine Learning,,Presencial,company_135,"Taipei, Taiwan . On-site",a day ago,TW,Tecnologia,Privada,530,Private,"€36,340",[]
Cientista de Dados,Sênior,Híbrido,company_137,"Denver, CO . Hybrid",a month ago,"Denver, CO, US",Tecnologia,Privada,900,€913.33M,"€138,833","['spark', 'r', 'python', 'database', 'machine learning']"
Cientista de Dados,Sênior,Remoto,company_141,"Fort Worth, TX",a month ago,"Bethesda, MD, US",Tecnologia,Pública,"108,670",€116.78B,"€100,470 - €132,436",['machine learning']
Cientista de Dados,Sênior,Híbrido,company_145,"Austin, Texas . Hybrid",a day ago,"San Jose, CA, US",Tecnologia,Pública,"2,760",Public,"€200,936",[]
Cientista de Dados,Sênior,Híbrido,company_146,"Toronto, ON . Hybrid",11 days ago,"San Francisco, CA, US",Finanças,Privada,780,€11.80B,"€153,442 - €210,981",[]
Cientista de Dados,Sênior,,company_148,"Orlando, FL",5 days ago,"Charlotte, NC, US",Finanças,Pública,"14,090",€55.90B,"€88,185","['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']"
Cientista de Dados,Sênior,Presencial,company_153,United States,15 days ago,"San Jose, CA, US",Tecnologia,Privada,900,Private,"€203,676 - €253,909","['pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'deep learning', 'java', 'sql', 'machine learning', 'gcp', 'kubernetes', 'hadoop', 'azure', 'tensorflow']"
Cientista de Dados,Líder,Remoto,company_155,"All, MO",15 days ago,"Chicago, IL, US",Tecnologia,Pública,"2,570",Public,"€146,133 - €182,666","['aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'tensorflow']"
Engenheiro de Machine Learning,,Presencial,company_156,"Mountain View, California (HQ) . On-site",8 days ago,"Mountain View, CA, US",Tecnologia,Privada,900,€8.10B,"€138,826 - €208,239",[]
Cientista de Dados,Sênior,Presencial,company_158,"Reston, VA",4 days ago,"Falls Church, VA, US",Tecnologia,Privada,"21,690",Private,"€167,600 - €225,989","['aws', 'git', 'python', 'java', 'kubernetes', 'machine learning']"
Cientista de Dados,Sênior,Remoto,company_159,Fully Remote,2 months ago,"Roseville, CA, US",Tecnologia,Privada,900,€11.41B,"€133,351 - €155,271",[]
Cientista de Dados,Sênior,Híbrido,company_164,"Redwood City, US, California . Hybrid",2 months ago,"München, BY, DE",Tecnologia,Privada,"2,010",€12.32B,"€149,786 - €195,453",[]
Cientista de Dados,Sênior,Presencial,company_166,"Veldhoven, North Brabant, Netherlands . On-site",21 days ago,"Veldhoven, NB, NL",Tecnologia,Pública,"24,780",€173.21B,"€82,371",['r']
Cientista de Dados,Sênior,Remoto,company_169,Fully Remote,4 days ago,"San Francisco, CA, US",Tecnologia,Pública,"4,080",€7.84B,"€224,774",[]
Cientista de Dados,Sênior,,company_170,"Ridgefield, CT",10 days ago,"Ingelheim am Rhein, RP, DE",Tecnologia,Pública,"52,060",Public,"€127,874 - €202,766","['pytorch', 'git', 'scikit-learn', 'python', 'docker', 'kubernetes', 'machine learning', 'tensorflow']"
Cientista de Dados,Sênior,,company_171,"Pune, Maharashtra, India",15 days ago,"Armonk, NY, US",Tecnologia,Pública,"524,608",€119.43B,"€27,274 - €52,695","['pandas', 'pytorch', 'r', 'python', 'java', 'database', 'keras', 'machine learning', 'matplotlib', 'tensorflow']"
Cientista de Dados,,Presencial,company_173,"San Mateo, CA . On-site",a month ago,"Burlingame, CA, US",Tecnologia,Privada,126,Private,"€109,602 - €123,302",[]
Cientista de Dados,Sênior,Presencial,company_176,On-site,11 days ago,"Mountain View, CA, US",Tecnologia,Pública,"2,790",Public,"€117,189 - €185,414",[]
Cientista de Dados,Sênior,Presencial,company_177,"Omaha, NE . Newport Beach, CA . Massachusetts, United States",a month ago,"Newport Beach, CA, US",Finanças,Pública,"4,010",Public,"€149,445 - €182,654","['scikit-learn', 'python', 'sql', 'machine learning', 'tensorflow']"
Cientista de Dados,Sênior,Presencial,company_178,"Torrance, CA",3 days ago,"Torrance, CA, US",Tecnologia,Pública,"10,100",€36.69B,"€63,942","['spark', 'r', 'python', 'hadoop', 'machine learning']"
Cientista de Dados,Sênior,Híbrido,company_179,"Los Angeles, CA . United States . San Francisco, CA . Hybrid",20 days ago,"Collingwood, VIC, AU",Tecnologia,Privada,150,€1.44B,"€182,668 - €214,634",['amazon']
Cientista de Dados,Pleno,Remoto,company_181,"San Francisco, CA",8 days ago,"San Francisco, CA, US",Tecnologia,Pública,"1,290",Public,"€90,877 - €141,566","['tableau', 'sql', 'r', 'python']"
Cientista de Dados,Sênior,Híbrido,company_182,"Navi Mumbai, Maharashtra, India . Hybrid",a month ago,"Chicago, IL, US",Finanças,Pública,"9,920",Public,"€15,542","['pandas', 'numpy', 'pytorch', 'scikit-learn', 'python', 'docker', 'scipy', 'sql', 'machine learning', 'deep learning', 'matplotlib', 'tensorflow']"
Cientista de Dados,Sênior,Híbrido,company_183,"Tallinn, Harjumaa, Estonia . Hybrid",15 days ago,"Tallinn, EE",Tecnologia,Privada,"3,770",Private,"€61,772","['pandas', 'numpy', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'airflow', 'sql', 'machine learning', 'deep learning']"
Cientista de Dados,Sênior,Presencial,company_184,"New York, NY",8 days ago,"New York, NY, US",Varejo,Pública,"130,040",€5.18B,"€137,004",['machine learning']
Cientista de Dados,Sênior,,company_185,"Fairfax, VA",2 months ago,"Falls Church, VA, US",Tecnologia,Pública,"97,010",€75.00B,"€171,892 - €257,744","['pytorch', 'git', 'python', 'machine learning', 'keras', 'deep learning', 'tensorflow']"
Cientista de Dados,Sênior,Híbrido,company_186,"New York, NY . Hybrid",8 days ago,"New York, NY, US",Tecnologia,Pública,830,€14.48B,"€45,674 - €105,040","['database', 'sql', 'aws', 'python']"
Cientista de Dados,Pleno,,company_192,United States,a month ago,"NY, US",Tecnologia,Privada,15,Private,"€137,007 - €164,407","['amazon', 'spark', 'python', 'airflow', 'machine learning']"
Cientista de Dados,Sênior,Presencial,company_193,"Phoenix, AZ",3 days ago,"Phoenix, AZ, US",Energia,Pública,"35,020",€37.86B,"€82,201","['powerbi', 'aws', 'r', 'python', 'sql', 'machine learning']"
Cientista de Dados,,Híbrido,company_196,Hybrid,7 months ago,"San Francisco, CA, US",Finanças,Privada,890,€12.43B,"€158,920 - €237,831",[]
Cientista de Dados,,Presencial,company_197,"Bengaluru, Karnataka, India . On-site",22 days ago,"Palo Alto, CA, US",Tecnologia,Privada,180,€913.33M,"€27,409",[]
Cientista de Dados,Líder,Híbrido,company_199,"Austin, TX . Hybrid",15 days ago,"Toronto, ON, CA",Tecnologia,Pública,"19,470",€91.70B,"€109,605","['java', 'sql', 'python']"
Cientista de Dados,Líder,Híbrido,company_203,"Cincinnati, OH . Chicago, IL . Hybrid",a day ago,"Cincinnati, OH, US",Tecnologia,Privada,"1,230",Private,"€199,795",[]
Cientista de Dados,Sênior,Presencial,company_207,"Manassas, VA",14 days ago,"Boise, ID, US",Tecnologia,Pública,"40,060",€55.54B,"€94,077 - €118,737","['aws', 'python', 'linux', 'sql', 'gcp', 'hadoop']"
Cientista de Dados,Sênior,,company_209,"Bengaluru, Karnataka, India",8 days ago,"New York, NY, US",Tecnologia,Privada,"1,270",€913.33M,"€639,348","['spark', 'aws', 'python', 'sql', 'gcp', 'deep learning', 'tensorflow', 'tableau']"
Analista de Dados,Pleno,,company_211,"Eindhoven, North Brabant, Netherlands",15 days ago,"Amsterdam, NH, NL",Saúde,Pública,"82,020",Public,"€69,047",['python']
Cientista de Dados,Sênior,,company_212,"Cincinnati, OH",5 days ago,"Boston, MA, US",Tecnologia,Pública,"222,500",Public,"€135,179","['azure', 'aws', 'machine learning', 'python']"
Engenheiro de Machine Learning,,Presencial,company_215,"San Francisco, CA . Seattle, WA . New York, NY . On-site",13 days ago,"San Francisco, CA, US",Tecnologia,Privada,580,€7.07B,"€200,939 - €296,838",[]
Cientista de Dados,Líder,Híbrido,company_221,"Bengaluru, Karnataka, India . Hybrid",8 days ago,"New York, NY, US",Tecnologia,Privada,900,Private,"€19,096","['spark', 'r', 'python', 'java', 'sql', 'machine learning']"
Cientista de Dados,Sênior,,company_223,Raleigh-Durham-Chapel Hill Area,2 days ago,"New York, NY, US",Tecnologia,Pública,"10,010",Public,"€99,560","['spark', 'aws', 'r', 'python', 'machine learning', 'hadoop', 'deep learning']"
Cientista de Dados,Sênior,Híbrido,company_092,"McLean, VA . Hybrid",5 days ago,"Toronto, ON, CA",Tecnologia,Pública,"24,030",Public,"€92,838 - €172,407","['java', 'machine learning', 'r', 'python']"
Cientista de Dados,,Remoto,company_225,Fully Remote,7 days ago,"San Francisco, CA, US",Varejo,Privada,"12,300",€35.97B,"€137,001",[]
Cientista de Dados,Sênior,Presencial,company_226,"Rochester, New York Metropolitan Area",22 days ago,"Rochester, NY, US",Educação,,"9,320",Education,"€55,196 - €77,273","['deep learning', 'machine learning']"
Cientista de Dados,Sênior,Presencial,company_227,"Denver, CO",15 days ago,"Denver, CO, US",Saúde,Pública,"24,020",€6.34B,"€68,685 - €100,834","['pytorch', 'aws', 'r', 'python', 'docker', 'scikit-learn', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow']"
Cientista de Dados,Sênior,Híbrido,company_052,Greater São Paulo Area . Hybrid,22 days ago,"San Francisco, CA, US",Tecnologia,Pública,"26,910",€53.05B,"€50,222","['sql', 'r', 'python']"
Cientista de Dados,Pleno,Presencial,company_230,"Mettawa, IL",6 days ago,"North Chicago, IL, US",Saúde,Pública,"49,360",€245.39B,"€137,003",[]
Cientista de Dados,Sênior,Presencial,company_231,"South San Francisco, CA . On-site",25 days ago,"Kenilworth, NJ, US",Saúde,Pública,"78,750",€231.03B,"€124,219","['machine learning', 'r', 'python']"
Cientista de Dados,Sênior,Remoto,company_233,United States,5 days ago,"Reston, VA, US",Tecnologia,Pública,"27,450",Public,"€95,586 - €172,785","['machine learning', 'r', 'python']"
Cientista de Dados,Líder,Presencial,company_235,"San Antonio, TX",15 days ago,"San Antonio, TX, US",Finanças,Privada,"33,030",Private,"€137,008","['spark', 'r', 'python', 'sql', 'machine learning', 'hadoop', 'deep learning']"
Cientista de Dados,Sênior,Remoto,company_236,United States . Fully Remote,a day ago,"Miami, FL, US",Tecnologia,Privada,30,Private,"€137,002 - €155,268","['sql', 'machine learning', 'tableau', 'python']"
Cientista de Dados,Sênior,,company_041,"Mississauga, Ontario, Canada",5 days ago,"BS, CH",Saúde,Pública,"93,560",€247.18B,"€74,130","['gcp', 'git', 'r']"
Cientista de Dados,Sênior,Híbrido,company_241,"Manchester, England, United Kingdom . Hybrid",2 months ago,"London, GB",Tecnologia,Privada,180,Private,"€95,906 - €105,039","['pytorch', 'aws', 'scikit-learn', 'scipy', 'machine learning', 'gcp', 'azure', 'tensorflow']"
